乱收费	-1
可以用	1
扫不出来	-1
量大	1
较高	1
生硬	-1
气派	1
没声音	-1
一去不复返	-1
没那么清晰	-1
没有打通	-1
痛	-1
死牛逼	-1
蛰的慌	-1
刺痛感	-1
早日倒闭	-1
正	1
很新	1
不好调	-1
不回我	-1
没心情	-1
没人	-1
窝心	-1
窟窿	-1
容易发热	-1
挺差	-1
不是加厚	0
没有人回复	-1
有刮痕	-1
没有膜	-1
不良品	-1
一会亮一会灭	-1
第一	1
空心	-1
想骂人	-1
没送	-1
滴水	-1
不圆	-1
有声音	-1
不能摇头	-1
没办法	-1
不是很适应	-1
有点担心	-1
靓丽	1
偏重	-1
一直不在线	-1
浪费米	-1
不会买了	-1
小感动	1
没有到位	-1
烦	-1
没有给	-1
好臭	-1
断的	-1
洗不了	-1
挺棒	1
淡	-1
嚣张	-1
尚好	1
没法说	-1
一切正常	1
推来推去	-1
粉嫩	1
不算便宜	-1
打不燃火	-1
真慢	-1
忧闷	-1
是塑料	-1
没电了	-1
建议	1
恰到好处	1
细好多	0
没有送	-1
不成样子	-1
漏给	-1
有些大	-1
比较堵	-1
不太对	-1
火力够猛	1
贵点	-1
对得住	1
一直支持	1
没蒸汽	-1
图有其表	-1
功能齐全	1
缺少诚信	-1
没有那么好	-1
不太流畅	-1
不控油	-1
不怎么好闻	-1
会熄火	-1
不住	-1
有气泡	-1
没法接受	-1
不能正常	-1
蛮香	1
不耐磨	-1
香喷喷	1
都理想	1
感谢	1
麻麻的	-1
老气	-1
不漏	1
有缺	-1
果断抛弃	-1
这么慢	-1
够够的	-1
很稳定	1
不是太干净	1
不均	-1
有刺痛感	-1
不是新的	-1
没雨	-1
拆开过	-1
无良商人	-1
出问题	-1
不是很多	-1
好重	-1
没爱了	-1
没有开通	-1
实际相同	1
不要被坑	-1
想退货	-1
匹配	1
还凑活	0
不够柔软	-1
全是灰	-1
没不能用	1
不容易掉	0
挺酷	1
不送货到家	-1
经常没信号	-1
推卸责任	-1
没发票	-1
建议别买	-1
都是划痕	-1
不够耐用	-1
不够滋润	-1
不要相信	-1
令人作呕	-1
时尚王	1
寄错	-1
好干	-1
噪音	-1
发出怪音	-1
有塑料味	-1
暴露	-1
太吵	-1
迟迟不寄出	-1
充不了电	-1
套路呀	-1
糟透了	-1
持久耐用	1
不会有错	1
可靠放心	1
亲民	1
没信用	-1
没人处理	-1
没有惊喜	-1
别买	-1
各种问题	-1
不在线	-1
很全	1
华而不实	-1
占太多内存	-1
多刮痕	-1
有劲	1
有损坏	-1
三无产品	-1
没有声音	-1
两颗星	1
也好	1
有个洞	-1
不会忽冷忽热	1
真废	-1
不实	-1
不太真	-1
都处理不了	-1
气炸了	-1
出错	-1
精心	1
不便	-1
不开门	-1
很润	1
自动断电	-1
真难	-1
太解乏了	1
凑活	0
就这鬼样子	-1
呵呵	-1
不敢恭违	-1
看不懂	-1
拽	-1
不予退货	-1
沒发票	-1
是个复读机	-1
不给安装	-1
没带	-1
发错了	-1
也能用	1
很实惠	1
晃晃的	-1
要收费	-1
不牢	-1
弄坏	-1
有一股塑料味	-1
不好退货	-1
不是环保节能款	-1
有那么一点	1
是脑残	-1
不会很大	0
有缺陷	-1
推托不给	-1
卖假货	-1
翘起来	-1
发热量大	-1
不够灵活	-1
没有凹型	-1
严实仔细	1
爽	1
low	-1
好简单	-1
不寄来	-1
都不配	-1
很静音	1
有点瑕疵	-1
开封的	-1
用过的一样	-1
打开的	-1
没封条	-1
越来越不行	-1
没人联系安装	-1
开了	-1
没装系统	-1
不算清晰	-1
难打	-1
盖不上了	-1
不保险	-1
切屏	-1
不防	-1
不省心	-1
太意外	0
不包	-1
有些	1
有点稀	-1
有荧光	-1
真的	1
结块	-1
有油斑	-1
湿的	-1
关不上	-1
重复的扫	-1
无卡顿	1
没啥子用	-1
送错	-1
充不满电	-1
油腻腻	-1
有磨损	-1
有优势	1
补不上去	-1
不怎么满意	-1
不太好使	-1
认真负责	1
大差不差	0
太不方便	-1
少太多	-1
发苦	-1
残品	-1
1星	-1
不放心	-1
不怎么正常	-1
不顺滑	-1
渣渣	-1
不耐心	-1
有待提升	-1
太强	-1
不怎么干净	-1
不合身	-1
没有过敏	1
不是送货上门	-1
无法信任	1
难梳	-1
前车之鉴	-1
真心好	1
不是准确	-1
拜拜	-1
圆满	1
徒有其名	-1
小心	-1
听不到	-1
拒绝退货	-1
超小	-1
没有大	-1
精制	1
有点糙	-1
脆弱	-1
山寨货	-1
淡淡的	1
稳固	1
没有信用	-1
得体	1
没感觉太大	-1
尽心竭力	-1
无用	-1
不能送货上门	-1
有点浓	-1
很土	-1
不好清洗	-1
不是太热	1
太窄	-1
不浓不淡	1
不然亏大	1
通用	1
物廉价美	1
扎实	1
吹牛	-1
不是舒服	-1
无人应答	-1
相当凑合	0
好黏	-1
活络胫骨	1
拭目与待	1
平价	0
急死	-1
不是很凉	-1
还错了	-1
酸爽	-1
不对劲	-1
拆封过	-1
没有便捷	-1
不卡	1
连不上网	-1
跟少一个	-1
受伤害	-1
威胁	-1
自动挂机	-1
不是精致	-1
不够长	-1
好烫	-1
不干燥	1
安慰	1
太坑爹	-1
太久	-1
打不碎	-1
不理解	-1
大好多	-1
质优价廉	1
不行再说	-1
严重欠缺	-1
强势	-1
没开好	-1
妨碍	-1
不能进行	-1
不能保证	-1
晃着响	-1
没洗干净	-1
不很足	-1
值得一买	1
严重怀疑	-1
没有高	-1
不能双卡	-1
不怎么吻合	-1
值得期待	1
不搭	-1
很丑	-1
挺慢	-1
让人无语	-1
不长	-1
不容易坏	1
不要太高	1
买错了	-1
通透	1
粘	-1
盛气凌人	-1
可调节	1
不牢固	-1
今非昔比	-1
旧货	-1
旺	1
擦不开	-1
不够粘	-1
不怎么厚	0
没人回应	-1
太拖	-1
很难	-1
一分价格一分货	0
无诚信	-1
耗到底	-1
幌子	-1
容易清洗	1
没有噪音	-1
实惠好用	1
不能更换	-1
挺烫	-1
有点费劲	-1
不紧密	-1
掉坑里	-1
晕死	-1
弄虚作假	-1
稀烂	-1
坑逼	-1
影响美观	-1
没有失望	1
你妹的	-1
危险	-1
不敏感	-1
加油	1
山寨	-1
造假	-1
超强	1
美好	1
死心	-1
并不适用	-1
倒闭	-1
扯	-1
不上心	-1
按时到达	1
不够号	-1
心碎了	-1
有污渍	-1
磕碰	-1
不是清新	-1
没亮点	-1
没到位	-1
节能	1
温热	1
价美	1
物廉	1
犹豫	-1
过时	-1
不热情	-1
肿	-1
没啥感觉	0
偷工减料	-1
好清	1
操心	-1
松散	-1
不会掉了	1
涂不匀	-1
不少事	-1
粘不稳	-1
不是自然	-1
贴不住	-1
太凶	-1
贼小	-1
有异物响	-1
容易刮手	-1
昂贵	-1
浓浓的	-1
不讲道理	-1
好厚	-1
甩不干	-1
很窄	1
没满意	-1
智能	1
费事	-1
稍卡	-1
舒适	1
紧致	1
没有味道	1
过大	-1
爽快	1
杠杠	1
好短	-1
鲜艳	1
较烫	-1
黏糊糊	-1
惶恐	-1
有点味	-1
好渣	-1
不相信	-1
方便携带	1
不要忽悠	1
悔恨	-1
渗油	-1
没有回应	-1
好牛	1
不要购买	-1
没有功效	-1
腻腻的	-1
烧坏	-1
考虑清楚	0
智障	-1
不能及时	-1
没真货	-1
辱骂	-1
有点费	-1
极力推荐	1
烂掉了	-1
用得很快	-1
不是很稳	-1
不要浪费钱	-1
占地方	-1
伤易人	-1
错觉	-1
不是很灵	-1
不要太假	1
土不拉几	-1
有帮助	1
吓到了	-1
较弱	-1
特别棒	1
没缝好	-1
漏的	-1
没有超静音	-1
mmp	-1
不是心仪	-1
很疼	-1
快点就好了	-1
查不到	-1
严密	1
暗斑	-1
黑斑	-1
诚信何在	-1
伤痕累累	-1
注意	1
不能干净	-1
好多了	1
感觉不到	-1
无色无味	-1
断线	-1
不会用	-1
有点矮	-1
不细心	-1
蒙圈	-1
关门大吉	-1
没有神奇	-1
差距甚大	-1
过瘾	1
停顿	-1
不同	1
达不到	-1
有瑕疵	-1
居家必备	1
不敢独享	1
很菜	-1
提亮	1
前后不齐	-1
难用死了	-1
低劣	-1
难以形容	-1
烦躁	-1
不贴合	-1
无人理会	-1
舒心	1
不耐脏	-1
不经得用	-1
异响	-1
大声	-1
偏厚	-1
太响	-1
不是蛮好	-1
好使	1
差距	-1
不是很灵敏	-1
好轻	-1
不怎么太油	-1
卡黑屏	-1
不太行	-1
没有耐磨	-1
尽心	1
不顶用	-1
不准时	-1
不够亮	-1
不物超所值	-1
真差劲	-1
寒心	-1
齐	1
太稀	-1
不可调节	-1
无信用	-1
失真	-1
没有送达	-1
很美	1
不是骗人	1
成功	1
妥妥的	1
不是新	-1
吸油	1
忐忑	-1
极慢	-1
虚	-1
偏贵	-1
晃动	-1
欠妥	-1
窝囊	-1
没普通	0
防脏	1
不防摔	-1
高端大气	1
快乐	1
不能苛刻	1
亮点	1
锋利	1
没卡	1
没有卡	1
按时	1
笼统	-1
灵活	1
有点低	-1
没有净化	-1
没有减少	-1
不送	-1
没有插错	0
擦痕	-1
干巴巴	-1
不瞎掰	1
不不满意	1
没清楚	-1
乱说	-1
没啥问题	1
方便易用	1
不是差	1
泄露	-1
迷人	1
有气味	1
不能更棒	1
低级	-1
细心	1
太亮	-1
无功无过	0
油	-1
瑕疵品	-1
很滑	1
细了	1
过得去	0
易热	1
不是二手	1
精彩	1
懒	-1
不油腻	1
灰	-1
残缺	-1
费油	-1
振动	-1
不认路	-1
自动关机-	1
超薄	1
如实描述	1
墨迹	-1
顺	1
欠缺	-1
推托	-1
不很大	0
不具有	-1
行货	1
不美丽	-1
有点脆	-1
磨磨唧唧	-1
久远	-1
变色	-1
香脆	1
可口	1
省钱	1
承受不了	-1
很深	-1
相当	1
不絲滑	-1
很稳	1
晚	-1
没回应	-1
退不了	-1
无任何作用	-1
不能开机	-1
没人应一声	-1
好弱	-1
偏油	-1
就降价	-1
没理	-1
不建议买	-1
极大	1
突出来	-1
没起泡	1
一堆废物	-1
不给预约	-1
无良商家	-1
挺贵	1
地道	1
什么都去不了	-1
不占地方	1
发热的故障	-1
很好吃	1
不识别	-1
发出响声	-1
没有画面	-1
上锈	-1
没瑕疵	1
省心省力	1
不一致	-1
联系不到	-1
没有漂亮	-1
不回信息	-1
出现问题	-1
没紧固	-1
扯蛋	-1
不能很好固定	-1
不够强大	-1
还算好	1
没有密封	-1
有点酸疼	-1
没什么感觉	0
有磕碰	-1
缺了半边底座	-1
没有生产日期	-1
怕怕的	-1
用不成	-1
蠢货一样	-1
很软	1
没时间送	-1
原装货	1
净	1
晒伤	-1
太死	-1
不守信用	-1
没熟	-1
吃亏	-1
